Time (UTC),Latitude,Longitude,Depth (Sonar),Temperature (°C),pH,Depth (m),Conductivity (uS/cm),Dissolved Oxygen Saturation,Dissolved Oxygen Concentration (mg/L),Chlorophyll (ug/L),CDOM (ppb),Turbidity (NTU),Salinity (PSU)
1751024303.8454208,33.4306123,-111.9290271,3.1891000743865967,30.57,8.66,-0.08,135.3,115.3,8.34,-78.14,0.20,50.33,0.05640176096252621
1751024304.8496845,33.4306127,-111.9290287,3.1931000228881836,30.56,8.66,-0.08,87.6,115.3,8.34,-78.11,0.18,49.51,0.035907440957650645
1751024305.85352,33.4306131,-111.9290302,3.1921000953674317,30.66,8.66,-0.08,89.7,115.3,8.33,-78.04,0.13,48.73,0.03673896489848229
1751024306.8479598,33.4306138,-111.9290315,3.2051001068115235,30.66,8.66,-0.08,21.1,115.3,8.33,-77.91,0.24,48.60,0.007305982634208557
1751024307.8430212,33.4306142,-111.9290328,3.2131000038146973,30.67,8.67,-0.08,12.4,115.3,8.33,-77.72,0.14,48.41,0.0037293348472148173
1751024308.846028,33.4306144,-111.9290342,3.2121000762939453,30.69,8.67,-0.08,12.7,115.4,8.33,-77.58,0.18,48.57,0.0038475441685382012
1751024309.8504872,33.4306147,-111.9290354,3.2070999618530274,30.72,8.66,-0.08,12.0,115.4,8.33,-77.52,0.19,49.49,0.003564912036133751
1751024310.8452837,33.430615,-111.9290365,3.1961000438690186,30.70,8.66,-0.08,8.5,115.4,8.33,-77.40,0.18,50.33,0.002199839969748237
1751024311.8483455,33.4306154,-111.9290376,3.2010999198913574,30.63,8.67,-0.08,2.7,115.4,8.34,-77.36,0.15,50.54,0.00018269121216134428
1751024312.843683,33.4306157,-111.9290388,3.1991000648498535,30.64,8.67,-0.08,1.3,115.4,8.34,-77.17,0.17,50.54,0
1751024313.8457742,33.430616,-111.92904,3.2040999408721924,30.66,8.67,-0.08,3.4,115.4,8.34,-77.23,0.24,49.77,0.00039274351725804437
1751024314.8455448,33.4306161,-111.9290412,3.2151000972747803,30.63,8.67,-0.08,4.7,115.4,8.34,-77.17,0.16,49.00,0.0008195102630686836
1751024315.8455813,33.4306163,-111.9290424,3.2181001182556153,30.67,8.67,-0.08,13.0,115.4,8.33,-77.17,0.20,48.98,0.003970020201602148
1751024316.8452656,33.4306166,-111.9290434,3.229100036239624,30.63,8.67,-0.08,12.2,115.4,8.34,-77.16,0.15,48.98,0.0036531826633218033
1751024317.8491638,33.4306168,-111.9290445,3.226100015258789,30.59,8.66,-0.08,64.7,115.4,8.35,-77.15,0.18,49.65,0.026018496000923454
1751024318.848415,33.4306172,-111.9290458,3.220099973297119,30.61,8.66,-0.08,131.3,115.4,8.34,-77.08,0.16,50.26,0.05464207278337199
1751024319.8455007,33.4306176,-111.929047,3.241099881744385,30.64,8.66,-0.08,133.6,115.4,8.34,-76.99,0.24,50.41,0.05559636477078894
1751024320.8476942,33.430618,-111.9290483,3.245100068664551,30.65,8.67,-0.08,85.9,115.4,8.34,-76.85,0.27,50.41,0.03511244171175122
1751024321.8650506,33.4306184,-111.9290495,3.2491000171661377,30.67,8.68,-0.08,27.4,115.4,8.34,-76.85,0.22,49.78,0.009961400875980027
1751024322.8491051,33.4306188,-111.9290508,3.2530999656677246,30.67,8.67,-0.08,25.0,115.4,8.34,-76.81,0.15,49.22,0.008944995381463537
1751024323.858986,33.4306189,-111.9290519,3.2640998836517334,30.65,8.67,-0.08,19.2,115.5,8.34,-76.72,0.20,49.05,0.006514488445671811
1751024324.846247,33.43062,-111.929052,3.284100102996826,30.67,8.67,-0.08,5.1,115.5,8.34,-76.76,0.10,49.05,0.00095576258931069
1751024325.8480651,33.4306253,-111.9290492,3.291100072479248,30.65,8.65,-0.08,4.8,115.5,8.34,-76.77,0.11,49.69,0.0008530156560477015
1751024326.8483315,33.4306314,-111.9290458,3.3260999198913574,30.68,8.64,-0.08,5.6,115.5,8.34,-77.13,0.22,50.60,0.0011307081924679637
1751024327.859697,33.430637,-111.9290431,3.3780999656677246,30.72,8.64,-0.08,5.7,115.5,8.34,-76.97,0.14,50.87,0.0011645412498782366
1751024328.850869,33.4306402,-111.9290418,3.412099885559082,30.73,8.64,-0.08,7.5,115.5,8.33,-76.97,0.13,50.87,0.0018207710077172805
1751024329.878464,33.430642,-111.9290412,3.4401000019073487,30.75,8.65,-0.08,8.4,115.5,8.33,-77.01,0.20,50.26,0.002158619656201856
1751024330.879193,33.4306433,-111.9290406,3.4651000972747803,30.73,8.66,-0.08,6.2,115.5,8.33,-76.95,0.10,49.39,0.0013431219282914917
1751024331.8552682,33.4306443,-111.9290403,3.488100099182129,30.73,8.66,-0.08,3.6,115.5,8.34,-76.96,0.13,48.85,0.00045401120239251197
1751024332.857807,33.4306452,-111.9290401,3.5011001106262207,30.71,8.66,-0.08,2.6,115.5,8.34,-76.87,0.11,48.74,0.00015275926167348223
1751024333.8574977,33.4306458,-111.9290399,3.5111001010894776,30.71,8.66,-0.08,4.2,115.5,8.34,-76.80,0.09,48.74,0.0006490232231849732
1751024334.8578644,33.4306461,-111.92904,3.537099885559082,30.72,8.67,-0.08,12.0,115.5,8.34,-76.82,0.17,49.03,0.003564912036133744
1751024335.8560262,33.4306464,-111.9290399,3.558100032424927,30.71,8.67,-0.08,97.2,115.5,8.34,-76.80,0.18,49.55,0.039921906824122014
1751024336.8788412,33.4306464,-111.9290399,3.5651000019073487,30.71,8.67,-0.08,131.8,115.5,8.34,-76.84,0.14,50.44,0.05475020428042975
1751024337.8562622,33.4306458,-111.9290399,3.5690999504089356,30.70,8.67,-0.08,127.3,115.5,8.34,-76.68,0.16,51.06,0.05283345604834154
1751024338.8557143,33.4306439,-111.9290383,3.5701001163482666,30.72,8.67,-0.08,42.3,115.5,8.34,-76.64,0.17,51.06,0.016316149359800594
1751024339.8612487,33.4306429,-111.9290362,3.5690999504089356,30.74,8.66,-0.08,16.1,115.5,8.34,-76.69,0.18,51.04,0.005221252665439054
1751024340.8560402,33.4306436,-111.9290292,3.5781000133514405,30.71,8.66,-0.08,20.6,115.5,8.34,-76.78,0.15,50.34,0.0070885573684198455
1751024341.8726134,33.4306457,-111.929022,3.5860999103546143,30.76,8.64,-0.08,21.0,115.6,8.34,-76.53,0.22,49.49,0.007247284677922943
1751024342.8697243,33.4306485,-111.9290168,3.592099952316284,30.76,8.64,-0.08,12.8,115.6,8.34,-76.60,0.21,49.06,0.0038806735684327703
1751024343.866954,33.4306507,-111.929013,3.607100057220459,30.76,8.64,-0.08,12.1,115.6,8.34,-76.69,0.24,49.06,0.003601000677496173
1751024344.866702,33.4306525,-111.9290104,3.6280999656677246,30.78,8.65,-0.08,22.5,115.6,8.33,-76.63,0.10,49.33,0.007871547713930149
1751024345.8661427,33.4306541,-111.9290087,3.6420999046325684,30.80,8.65,-0.08,34.7,115.6,8.33,-76.67,0.16,50.14,0.013037019860998126
1751024346.8687532,33.4306557,-111.9290074,3.6471000190734864,30.79,8.66,-0.08,29.2,115.6,8.33,-76.79,0.21,51.01,0.010697923209778583
1751024347.866631,33.4306572,-111.9290066,3.652099895095825,30.76,8.66,-0.08,24.5,115.6,8.34,-75.90,0.19,51.34,0.00871604258531518
1751024348.8654382,33.4306583,-111.929006,3.657100009536743,30.71,8.66,-0.08,12.0,115.6,8.35,-76.69,0.18,51.34,0.0035658434553656497
1751024349.9507604,33.4306595,-111.9290061,3.665099906539917,30.71,8.67,-0.08,57.7,115.6,8.34,-76.89,0.16,50.85,0.022942693253426703
1751024350.8680367,33.4306614,-111.9290077,3.6671,30.78,8.66,-0.08,79.7,115.6,8.34,-76.36,0.15,49.96,0.032361534242030594
1751024351.8669722,33.4306635,-111.929009,3.657100009536743,30.78,8.66,-0.08,98.0,115.6,8.34,-76.01,0.20,49.20,0.0402097975307621
1751024352.8759725,33.4306689,-111.9290077,3.6241000171661377,30.71,8.66,-0.08,52.3,115.6,8.35,-75.23,0.18,48.99,0.02061880793231789
1751024353.878172,33.4306751,-111.9290073,2.5781000133514405,30.72,8.65,-0.08,27.6,115.7,8.35,-74.83,0.19,48.99,0.010035117766531789
1751024354.8750477,33.4306776,-111.9290086,1.9090999837875366,30.69,8.65,-0.08,10.1,115.7,8.35,-74.40,0.18,49.45,0.0028179355282674035
1751024355.8751981,33.4306781,-111.9290093,1.8691000219345093,30.72,8.66,-0.08,10.6,115.7,8.35,-73.86,0.13,50.30,0.0030112573963051717
1751024356.8801107,33.4306784,-111.9290087,1.8650999542236328,30.77,8.66,-0.08,6.5,115.7,8.34,-73.34,0.14,51.12,0.0014499825471884806
1751024357.943088,33.4306782,-111.9290082,1.8480999942779541,30.77,8.66,-0.08,434.8,115.7,8.33,-72.91,0.20,51.48,0.18539501562004745
1751024358.8759196,33.4306787,-111.9290075,1.826100039100647,30.72,8.67,-0.08,446.3,115.7,8.34,-72.34,0.19,51.48,0.19060729194942294
1751024359.8774981,33.4306807,-111.9290022,1.823100018119812,30.70,8.66,-0.08,461.8,115.7,8.34,-71.42,0.13,50.84,0.19747593782563844
1751024360.8744173,33.4306832,-111.9289974,1.827099966621399,30.72,8.66,-0.08,32.7,115.7,8.35,-71.15,0.14,49.91,0.012205280587075021
1751024361.8759847,33.4306853,-111.9289976,1.8871000286102295,30.76,8.65,-0.08,21.2,115.7,8.34,-70.65,0.14,49.08,0.007330847106420992
1751024362.9452019,33.4306876,-111.9289975,1.9320999856948853,30.79,8.66,-0.08,223.8,115.7,8.34,-70.32,0.12,49.08,0.09402562039845241
1751024363.8862786,33.430691,-111.928993,1.92310004196167,30.71,8.66,-0.08,223.5,115.7,8.35,-70.14,0.14,49.25,0.09404121373551248
1751024364.9451005,33.4306951,-111.9289881,2.1781000371932984,30.73,8.65,-0.08,223.2,115.7,8.35,-69.78,0.15,50.01,0.09387635421179634
1751024365.9427536,33.4306987,-111.9289848,2.27409999332428,30.74,8.65,-0.08,6.8,115.7,8.35,-69.48,0.18,50.91,0.0015610669790800925
1751024366.9450772,33.430702,-111.9289817,2.183100032424927,30.73,8.65,-0.08,7.2,115.7,8.35,-69.16,0.22,51.32,0.0017091525761119295
1751024367.9448917,33.4307051,-111.9289789,1.9730999942779541,30.74,8.65,-0.08,15.8,115.7,8.35,-68.71,0.17,51.32,0.005098429324606872
1751024368.9424353,33.4307077,-111.9289763,1.608099984741211,30.72,8.65,-0.08,14.6,115.8,8.35,-68.30,0.18,50.93,0.004611525980072524
1751024369.943049,33.4307103,-111.9289739,1.6130999799728394,30.69,8.65,-0.08,92.7,115.8,8.36,-67.74,0.19,50.17,0.03800562320638649
1751024370.947825,33.430713,-111.9289714,1.5510999437332154,30.71,8.66,-0.08,85.3,115.8,8.35,-67.87,0.07,49.49,0.034812949140811955
1751024371.9439874,33.4307156,-111.9289691,1.4641000505447388,30.74,8.66,-0.08,95.0,115.8,8.35,-67.58,0.14,49.11,0.0389547996118426
1751024372.8837826,33.430718,-111.928967,1.445099997138977,30.76,8.66,-0.08,17.2,115.8,8.35,-67.33,0.15,49.11,0.005670488438582512
1751024373.942752,33.4307203,-111.9289647,1.511099981880188,30.75,8.66,-0.08,96.1,115.8,8.35,-67.21,0.23,49.17,0.03941884269266011
1751024374.943679,33.4307223,-111.9289628,1.574099945640564,30.74,8.66,-0.08,152.4,115.8,8.35,-67.14,0.20,49.72,0.06353260567295135
1751024375.9427457,33.4307245,-111.9289609,1.6471000190734864,30.74,8.66,-0.08,169.6,115.8,8.35,-67.10,0.15,50.64,0.07089233813508312
1751024376.9452293,33.4307268,-111.928959,1.730099963760376,30.77,8.66,-0.08,153.8,115.8,8.35,-66.82,0.17,51.34,0.06409449146293984
1751024377.947585,33.4307288,-111.9289572,1.8500999685287476,30.76,8.66,-0.08,90.3,115.8,8.35,-66.83,0.21,51.34,0.03692378899912034
1751024378.9423976,33.4307306,-111.9289556,2.665099906539917,30.76,8.66,-0.08,76.7,115.8,8.35,-66.54,0.16,51.23,0.0310860108410143
1751024379.948506,33.4307327,-111.9289541,3.485100078201294,30.73,8.66,-0.08,27.4,115.8,8.36,-66.48,0.19,50.48,0.00994809836560341
1751024380.9452636,33.4307345,-111.9289526,3.1970999713897705,30.73,8.67,-0.08,26.2,115.8,8.36,-66.31,0.16,49.66,0.009439952971506554
1751024381.9459999,33.4307364,-111.9289513,2.486100005722046,30.75,8.66,-0.08,22.1,115.8,8.35,-66.28,0.18,49.29,0.007709245499031093
1751024382.946048,33.4307383,-111.9289499,1.976100015258789,30.75,8.67,-0.08,6.2,115.8,8.35,-66.04,0.17,49.29,0.001342222868740433
1751024383.9429977,33.4307399,-111.9289488,1.8250999923706055,30.77,8.67,-0.08,17.5,115.8,8.35,-65.92,0.04,49.61,0.005792724065872901
1751024384.946184,33.4307416,-111.9289478,1.5941000457763672,30.78,8.67,-0.08,17.5,115.8,8.35,-65.99,0.11,50.37,0.005791335577024884
1751024385.9434607,33.4307434,-111.9289468,1.3700999494552613,30.78,8.67,-0.08,27.1,115.8,8.35,-66.18,0.10,51.19,0.009810026640376578
1751024386.9445064,33.430745,-111.9289456,2.1341000076293946,30.77,8.66,-0.08,17.6,115.9,8.36,-66.20,0.24,51.32,0.00583396088786519
1751024387.9436455,33.4307469,-111.9289444,2.6901000019073487,30.71,8.67,-0.08,18.2,115.9,8.37,-66.49,0.18,51.32,0.00609044738740664
1751024388.942595,33.4307485,-111.9289432,2.4651000972747803,30.66,8.67,-0.08,8.7,115.9,8.38,-66.33,0.24,50.72,0.0022787959106582243
1751024389.9425046,33.4307497,-111.9289421,2.299099969482422,30.69,8.67,-0.08,4.5,115.9,8.37,-66.07,0.16,49.88,0.0007498027414000957
1751024390.943653,33.430751,-111.928941,3.491099881744385,30.74,8.67,-0.08,21.2,115.9,8.36,-65.81,0.16,49.46,0.0073342437409302024
1751024391.9438136,33.4307527,-111.9289399,3.4500999923706055,30.72,8.67,-0.08,89.5,115.9,8.37,-65.71,0.18,49.46,0.03660953765782078
1751024392.947888,33.4307546,-111.9289389,3.277099895095825,30.70,8.69,-0.08,134.1,115.9,8.37,-65.97,0.20,49.86,0.055745823491624075
1751024393.943961,33.4307563,-111.9289382,3.098099994277954,30.72,8.67,-0.08,135.2,115.9,8.36,-66.01,0.02,50.67,0.05619510563931588
1751024394.9467568,33.4307572,-111.9289383,2.865099954223633,30.74,8.67,-0.08,72.1,115.9,8.36,-66.06,0.22,51.47,0.029121436079653822
1751024395.94254,33.4307583,-111.928939,2.607100057220459,30.76,8.67,-0.08,29.6,115.9,8.36,-66.36,0.12,51.51,0.010874941076262896
1751024396.9425309,33.4307593,-111.92894,2.5011001106262207,30.74,8.67,-0.08,16.8,115.9,8.36,-66.76,0.13,51.51,0.005508584956727017
1751024397.943417,33.4307605,-111.9289414,2.2910999532699585,30.71,8.68,-0.08,13.5,115.9,8.37,-67.10,0.17,50.85,0.004167250321244087
1751024399.9455295,33.4307629,-111.9289432,2.4480998989105225,30.76,8.68,-0.08,46.9,115.9,8.36,-67.06,0.12,49.94,0.018277041981028648
1751024400.9463904,33.430764,-111.9289436,3.0830998893737793,30.76,8.67,-0.08,132.8,115.9,8.36,-67.83,0.18,49.94,0.05512493927703572
1751024401.942691,33.430765,-111.9289437,2.478100108718872,30.76,8.67,-0.08,117.2,116.0,8.36,-67.81,0.15,50.63,0.04844963471169942
1751024402.9483218,33.4307655,-111.9289436,2.2630999561309815,30.74,8.68,-0.08,108.3,116.0,8.36,-67.82,0.14,51.18,0.04465633394393832
1751024403.9425662,33.4307657,-111.928943,1.9980999704360962,30.72,8.68,-0.08,60.2,116.0,8.37,-68.30,0.20,51.18,0.02401378173983285
1751024404.942489,33.4307656,-111.9289421,1.9160999532699585,30.74,8.67,-0.08,45.6,116.0,8.37,-68.31,0.22,50.93,0.017726150317368364
1751024405.9469905,33.4307653,-111.928941,1.7881000514984131,30.66,8.67,-0.08,49.3,116.0,8.38,-68.42,0.20,50.76,0.019348267484447828
1751024406.9427357,33.430765,-111.9289404,1.799099969482422,30.66,8.67,-0.08,54.1,116.0,8.38,-68.46,0.13,50.76,0.021415385588768508
1751024407.9424663,33.430765,-111.9289403,1.8621000524520874,30.66,8.67,-0.08,65.1,116.0,8.38,-68.82,0.19,50.43,0.02615389500787202
1751024408.9425604,33.430765,-111.9289409,1.8350999828338623,30.66,8.68,-0.08,61.5,116.0,8.38,-68.79,0.17,50.34,0.024603183684603305
1751024409.9432054,33.430765,-111.9289417,1.6870999809265137,30.66,8.67,-0.08,16.3,116.0,8.38,-68.82,0.12,50.49,0.005313576819970524
1751024410.9423332,33.4307649,-111.9289423,1.7040999408721924,30.70,8.67,-0.08,3.6,116.0,8.37,-68.78,0.18,50.53,0.0004547296619435851
1751024411.9429398,33.4307649,-111.9289425,1.7141000505447388,30.72,8.67,-0.08,4.2,116.0,8.37,-68.96,0.17,50.53,0.0006487358064231669
1751024412.9426532,33.430765,-111.9289423,1.6221000429153443,30.71,8.68,-0.08,5.6,116.0,8.37,-68.98,0.16,50.86,0.0011295047721578593
1751024413.9424696,33.4307652,-111.928942,1.5790999408721924,30.70,8.68,-0.08,7.2,116.0,8.37,-69.13,0.20,50.86,0.001710749252004148
1751024414.9424593,33.4307653,-111.9289414,1.8281000133514405,30.69,8.67,-0.08,10.0,116.0,8.38,-69.23,0.17,50.82,0.002778929178320024
1751024415.9437592,33.4307651,-111.9289406,1.885100054359436,30.68,8.68,-0.08,9.7,116.0,8.38,-68.53,0.19,50.31,0.0026629595348994757
1751024416.9431539,33.4307651,-111.9289401,1.8480999942779541,30.72,8.67,-0.08,8.0,116.0,8.37,-68.91,0.18,50.30,0.0020090193831817796
1751024417.9424577,33.430765,-111.9289401,1.823100018119812,30.73,8.67,-0.08,4.2,116.0,8.37,-69.04,0.09,50.30,0.0006484484987197525
1751024418.946412,33.430765,-111.9289405,1.8281000133514405,30.73,8.68,-0.08,3.3,116.0,8.37,-69.00,0.19,50.84,0.00036018020502548887
1751024419.9447224,33.4307651,-111.928941,2.727099942779541,30.74,8.68,-0.08,20.0,116.0,8.37,-68.99,0.11,50.96,0.006833443921880953
1751024420.9485526,33.4307653,-111.9289416,2.4031000610351563,30.73,8.69,-0.08,20.9,116.0,8.37,-69.12,0.16,51.46,0.007210543055651266
1751024421.9444892,33.4307652,-111.9289422,1.639100002861023,30.74,8.67,-0.08,48.5,116.0,8.37,-68.98,0.15,51.51,0.018972279933536628
1751024422.9455843,33.4307649,-111.9289424,1.5950999732971192,30.69,8.67,-0.08,165.0,116.0,8.38,-68.91,0.22,51.06,0.06899025379648065
1751024423.9491127,33.430765,-111.9289422,1.611100005722046,30.69,8.67,-0.08,180.4,116.0,8.38,-68.87,0.13,50.52,0.07558777254071368
1751024424.9425392,33.4307648,-111.9289418,1.5941000457763672,30.70,8.67,-0.08,154.4,116.0,8.37,-68.76,0.19,50.37,0.06443802506017628
1751024425.94375,33.4307648,-111.928941,1.5820999618530274,30.73,8.67,-0.08,23.0,116.1,8.38,-68.46,0.17,50.11,0.008090552690027591
1751024426.94524,33.4307648,-111.9289405,1.5811000343322754,30.76,8.67,-0.08,5.9,116.1,8.37,-68.80,0.14,50.11,0.0012340947177461995
1751024427.9427083,33.4307648,-111.9289404,1.6000999685287476,30.77,8.67,-0.08,29.3,116.1,8.37,-68.43,0.16,50.69,0.010745110632436727
1751024428.94244,33.4307648,-111.9289406,1.6460999723434449,30.77,8.67,-0.08,39.6,116.1,8.37,-68.64,0.15,51.24,0.015141606965007935
1751024429.9606805,33.4307648,-111.9289411,1.6940999504089356,30.79,8.67,-0.08,40.5,116.1,8.37,-68.37,0.13,51.24,0.015520666163976501
1751024430.945955,33.4307649,-111.9289414,1.730099963760376,30.80,8.67,-0.08,15.1,116.1,8.37,-68.47,0.14,51.05,0.004805508514630662
1751024431.942466,33.4307649,-111.9289415,1.7061000343322754,30.79,8.67,-0.08,3.1,116.1,8.37,-68.42,0.10,50.36,0.00029789682518150903
1751024432.9472356,33.4307646,-111.9289416,1.664099979019165,30.76,8.67,-0.08,34.8,116.1,8.37,-68.27,0.17,50.20,0.013090988252137796
1751024433.9436674,33.4307642,-111.9289413,1.642100023841858,30.78,8.67,-0.08,39.2,116.1,8.37,-68.28,0.12,50.20,0.014967085576840773
1751024434.9444697,33.4307641,-111.9289408,1.6180999752044678,30.79,8.67,-0.08,59.3,116.1,8.37,-68.74,0.17,50.69,0.02359280720101166
1751024435.9622781,33.4307639,-111.9289407,1.6191000219345093,30.78,8.67,-0.08,46.0,116.1,8.37,-68.61,0.08,51.87,0.017883032629196483
1751024436.9500895,33.4307638,-111.9289409,1.6651000257492066,30.77,8.67,-0.08,42.8,116.1,8.37,-68.81,0.28,51.87,0.01651341899125538
1751024437.9615266,33.4307636,-111.9289412,1.6121000524520874,30.76,8.67,-0.08,159.2,116.1,8.37,-68.81,0.20,51.51,0.06641643133706804
1751024438.952287,33.4307635,-111.9289417,1.51809995136261,30.79,8.67,-0.08,141.1,116.1,8.37,-68.94,0.10,51.03,0.058641166533518266
1751024439.9493198,33.4307635,-111.9289421,1.4980999704360962,30.81,8.67,-0.08,139.8,116.1,8.37,-68.70,0.10,50.43,0.058062998100139734
1751024440.9499724,33.4307633,-111.9289422,1.514100002861023,30.80,8.67,-0.08,3.4,116.1,8.37,-68.80,0.20,50.43,0.0003896144786514771
1751024441.9477296,33.430763,-111.928942,1.5520999904632569,30.77,8.67,-0.08,2.9,116.1,8.37,-68.97,0.17,51.02,0.0002385849891655517
1751024442.9515088,33.4307625,-111.9289414,1.5781000133514405,30.77,8.67,-0.08,3.8,116.1,8.37,-68.91,0.18,51.05,0.0005168682210407333
1751024443.9499023,33.4307622,-111.928941,1.5891000505447388,30.77,8.67,-0.08,3.6,116.1,8.37,-68.90,0.18,51.05,0.00045305454924476766
1751024444.9477909,33.4307619,-111.9289406,1.6180999752044678,30.77,8.69,-0.08,3.8,116.1,8.37,-64.35,0.23,50.49,0.0005168682210407333
1751024445.9477046,33.4307618,-111.9289406,1.6590999837875366,30.76,8.67,-0.08,3.3,116.1,8.37,-69.04,0.24,50.16,0.0003595337645999926
1751024446.9578252,33.430762,-111.9289408,1.671099948501587,30.77,8.67,-0.08,3.9,116.1,8.37,-69.08,0.22,50.16,0.0005491395797616051
1751024447.9613395,33.4307622,-111.9289411,1.664099979019165,30.79,8.67,-0.08,102.3,116.1,8.37,-68.98,0.18,50.70,0.04204375252200146
1751024448.9721282,33.4307625,-111.9289414,1.6380999561309815,30.78,8.67,-0.08,103.1,116.1,8.37,-69.24,0.10,51.00,0.04239465483302654
1751024449.9588113,33.4307628,-111.9289419,1.5601000066757202,30.73,8.67,-0.08,106.7,116.1,8.37,-68.97,0.20,51.00,0.043979361497598554
1751024450.9675632,33.4307627,-111.9289418,1.5381000514984131,30.67,8.67,-0.08,9.2,116.1,8.39,-69.16,0.19,50.78,0.002470185794308551
1751024451.9590144,33.4307625,-111.9289414,1.5570999856948853,30.70,8.67,-0.08,11.3,116.1,8.38,-68.94,0.13,50.26,0.003288818631566603
1751024452.959666,33.4307625,-111.9289412,1.5891000505447388,30.72,8.67,-0.08,11.7,116.0,8.38,-68.77,0.15,50.26,0.0034456037135603386
1751024453.9580517,33.4307626,-111.9289413,1.671099948501587,30.75,8.67,-0.08,13.1,116.0,8.37,-68.70,0.04,50.55,0.004002061467713773
1751024454.958809,33.4307629,-111.9289416,1.6870999809265137,30.77,8.67,-0.08,181.7,116.0,8.36,-68.47,0.17,50.96,0.07602781432752463
1751024455.9586663,33.4307634,-111.9289421,1.5601000066757202,30.74,8.66,-0.08,195.5,116.1,8.37,-68.48,0.14,50.96,0.08198174582546895
1751024456.9584324,33.430764,-111.9289422,1.3810999866485596,30.70,8.67,-0.08,193.5,116.1,8.38,-68.42,0.12,50.88,0.08118735007241093
1751024457.9771585,33.4307647,-111.9289421,2.305100011444092,30.66,8.67,-0.08,22.1,116.0,8.38,-68.58,0.09,50.38,0.007725229357009452
1751024458.9707696,33.4307652,-111.9289416,2.609099912261963,30.69,8.67,-0.08,4.0,116.0,8.38,-68.45,0.15,50.38,0.0005838110179512279
1751024459.9762053,33.4307654,-111.9289408,1.8070999856948853,30.70,8.68,-0.08,2.9,116.0,8.38,-68.45,0.22,50.45,0.0002398742788381844
1751024460.9872532,33.4307658,-111.9289402,1.3001000162124634,30.72,8.67,-0.08,2.7,116.1,8.38,-68.61,0.21,51.00,0.0001811698884280092
